calc_time,funding_interval_hours,last_funding_rate
1685001600000,8,1.48e-06
1685030400000,8,6.605e-05
1685059200000,8,0.0001
1685088000000,8,6.574e-05
1685116800000,8,3.794e-05
1685145600000,8,6.425e-05
1685174400000,8,4.565e-05
1685203200000,8,-3.23e-05
1685232000000,8,-1.2e-06
1685260800000,8,-1.086e-05
1685289600000,8,2.481e-05
1685318400000,8,0.0001
1685347200000,8,0.0001
1685376000000,8,0.0001
1685404800000,8,0.0001
1685433600000,8,0.0001
1685462400000,8,4.386e-05
1685491200000,8,7.951e-05
1685520000000,8,5.35e-06
1685548800000,8,4.873e-05
1685577600000,8,6.731e-05
1685606400000,8,9.125e-05
1685635200000,8,0.0001
1685664000000,8,4.67e-05
1685692800000,8,0.0001
1685721600000,8,8.252e-05
1685750400000,8,0.0001
1685779200000,8,7.857e-05
1685808000000,8,9.5e-06
1685836800000,8,2.827e-05
1685865600000,8,4.801e-05
1685894400000,8,8.077e-05
1685923200000,8,2.94e-06
1685952000000,8,2.308e-05
1685980800000,8,7.505e-05
1686009600000,8,-4.896e-05
1686038400000,8,1.99e-06
1686067200000,8,8.581e-05
1686096000000,8,0.0001
1686124800000,8,0.0001
1686153600000,8,2.658e-05
1686182400000,8,6.055e-05
1686211200000,8,5.971e-05
1686240000000,8,6.27e-05
1686268800000,8,7.287e-05
1686297600000,8,9.72e-06
